ticker,name,etf,test,price,ret_5,ret_20,ret_60,ret_120,drawdown_52,off_low_52,ma20,ma50,vol_ratio,dollar_volume,volatility
IRTC,"iRhythm Holdings, Inc.  - Common Stock",N,N,123.94000244140625,0.04020143394196252,-0.0044979723581827225,0.155833242202283,0.08084071178586116,-0.34509906239679655,0.21760488581054793,0.007531711772888805,0.03541585407238257,0.7140577955414942,80035443.6308426,0.5089967137515121
IRWD,"Ironwood Pharmaceuticals, Inc. - Class A Common Stock",N,N,4.425000190734863,0.03146858510076167,0.06626508169828949,0.34498487600059713,0.3091716097372965,-0.17903519474109642,3.022727358932336,0.03842772570733466,0.06372753500818518,0.616512795717648,7315571.2999928,0.6619040131400115
ISBA,Isabella Bank Corporation - Common stock,N,N,38.7400016784668,0.006756812352481489,-0.051187853511146963,-0.06931941869138203,-0.11395104135493495,-0.3061005659790642,0.24518641639653094,-0.0285613583708485,-0.02617777798200538,1.0626632792856279,2654435.2511758804,0.31626875754556816
ISRG,"Intuitive Surgical, Inc. - Common Stock",N,N,373.30999755859375,0.007801911414333507,-0.005037352310624743,-0.10821525854172909,-0.2210862225551441,-0.37031287352312625,0.12436000816571813,-0.02423278260860262,-0.023624365542554315,0.6114486581945886,864021669.6237396,0.4783487093331365
ISTR,Investar Holding Corporation - Common Stock,N,N,30.170000076293945,0.003659368340182212,-0.011143892167723934,0.04453834435547144,0.13323711638596825,-0.025201960175054494,0.4191902117690969,-0.004405431830045492,0.007230267815232283,0.5492890713419223,3006172.0270231245,0.19678697244249693
ITIC,Investors Title Company - Common Stock,N,N,292.4750061035156,-0.04264102953173943,0.013012014521519344,0.20593711141964754,0.33104909154619433,-0.04264102953173943,0.39965076717526893,0.0020099697985691556,0.02533425301314196,1.2199970028874962,24411897.928308107,0.23232591706027225
ITRI,"Itron, Inc. - Common Stock",N,N,95.37000274658203,-0.035302426079533045,-0.0966183288597875,0.16589241061810212,0.05241668346980011,-0.30981323055680343,0.22237896500931864,-0.0434734384421831,0.02421959549224617,0.48241151530835996,48722356.656965256,0.6089827810973024
ITRN,Ituran Location and Control Ltd. - Ordinary Shares,N,N,51.35499954223633,-0.014110205571098433,-0.07800720217573343,-0.18689512724327928,0.07921350773600122,-0.2200956341847603,0.6691634552479087,-0.01249405374187218,-0.0653227590724339,0.721347810419962,6733515.2071733475,0.29051639864525247
IVA,Inventiva S.A. - American Depository Shares,N,N,5.014999866485596,0.04045636677996334,0.06250001894215496,0.282608633349978,-0.1871961419005539,-0.29860142663006783,0.47067441063243365,0.06115106180643548,0.1267383844866754,0.6595867930887778,2849034.0542080877,0.591752595601418
JACK,Jack In The Box Inc. - Common Stock,N,N,15.859999656677246,-0.03703701773579526,-0.13897939245458268,0.36960274276076355,0.23136642203094282,-0.3256802998300091,0.6872340745006349,-0.07014923301862308,-0.016970610074615422,0.5358105640573035,13798817.747925282,0.8749755245268394
JAKK,"JAKKS Pacific, Inc. - Common Stock",N,N,24.709999084472656,-0.04574807625349664,-0.04098054357649028,0.1520631196711053,0.2355218703334696,-0.06294821800646822,0.7255936826582854,-0.021600541794920325,0.013642437949164199,1.0124779092807688,2874584.2537879944,0.317627335548896
JANX,"Janux Therapeutics, Inc. - Common Stock",N,N,19.3700008392334,0.02541034754336713,0.2106250524520874,0.4337528135509565,0.3890284161442259,-0.4424294788897585,0.5903120159202535,0.11149369841928936,0.1846443215618574,0.774895673407156,12391446.581720924,0.41339911721014005
JAZZ,Jazz Pharmaceuticals plc - Ordinary Shares,N,N,248.07000732421875,-0.0048938424917592815,-0.051611421883192454,0.06908297923590712,0.37572092528914025,-0.05179263070813567,0.9810733501510647,-0.010910773513677419,-0.0003594201631151872,1.5147185261025935,258469042.82365113,0.2880005682416693
JBHT,"J.B. Hunt Transport Services, Inc. - Common Stock",N,N,257.2749938964844,-0.024142847816333357,-0.0548341444606798,-0.10570524315903873,0.2836904940458833,-0.13639312039110685,0.9853093849603116,-0.04253293133752678,-0.068003553275098,0.6793388975218572,193311101.3984955,0.33933273283133153
JBIO,"Jade Biosciences, Inc. - Common Stock",N,N,21.780000686645508,0.02109708225733864,0.0036866322992339384,0.45393867504711705,0.5714286598955789,-0.18882680159376197,2.133813134442148,-0.01652665146368726,0.015356243367036226,0.5128190532093237,14986656.473360825,0.6798328695691204
JBLU,JetBlue Airways Corporation - Common Stock,N,N,4.574999809265137,-0.08316632883532848,-0.28066042244922307,-0.03886563250442476,0.0997596098738307,-0.2917956993422157,0.13523562557896374,-0.12107970792236322,-0.17181082271799297,0.6701286746079939,107664229.2430253,0.6595494978269729
JBSS,"John B. Sanfilippo & Son, Inc. - Common Stock",N,N,74.1885986328125,-0.02074186192065164,-0.10848363845431042,0.0064860272606905855,0.013885914416523315,-0.16181718585215765,0.3183107566048242,-0.056025535023937145,-0.08475216550343012,1.291930744876462,12708532.179614257,0.3412556215295569
JCAP,"Jefferson Capital, Inc. - Common Stock",N,N,20.989999771118164,-0.010838810069686566,0.038593320513879315,0.3523558259304722,0.0700305340883931,-0.1158974181819058,0.3671689522790569,-0.03181702694430133,0.041463244139572586,0.7091525186860896,8996130.29785633,0.391781393586092
JEM,707 Cayman Holdings Limited - Ordinary Shares,N,N,4.2322001457214355,-0.25358023125676776,-0.16194059685657625,-0.7842915410452757,-0.8143771803798067,-0.9767665784989125,0.19892356374586795,-0.05285157939595253,-0.545151846049704,1.4660009779990049,7259345.99220891,6.217736980351661
JFB,JFB Construction Holdings - Class A Common Stock,N,N,4.882999897003174,0.21166244237872855,0.09239376424977785,-0.08728972260822265,-0.4550223352439815,-0.7090854964913194,0.9262326357685604,0.09529734351306463,0.11279241119827588,1.3434303559048861,2210917.3901005746,0.8539870177085908
