ticker,price,ret_5,ret_20,ret_60,ret_120,drawdown_52,off_low_52,ma20,ma50,vol_ratio,dollar_volume,volatility
CALC,2.194999933242798,0.045238110916415275,-0.29193548362287347,-0.4954023031344864,-0.405149078806191,-0.9348664722982237,0.09749996662139893,-0.1631719703885216,-0.3593111702280315,0.47660997248038556,245074.67833946942,1.4806849558889243
CALM,75.04900360107422,-0.04784313763449077,-0.08710613749113838,-0.05681784731795192,-0.0721714916755204,-0.3041069746261533,0.04983816704797839,-0.05798929564696653,-0.10276738988850553,0.8509626261482244,67007709.04079704,0.35568166520690836
CAMP,4.324999809265137,0.13815785882545595,-0.045253949458842535,0.09217165848537734,-0.16182171760445874,-0.3934081711295637,0.8969297647090932,-0.019218813782528987,0.049069738148599384,1.1378420016744026,1313757.4749527932,1.0111137996726742
CAMT,144.85000610351562,0.09809720326103832,-0.16848445096957698,-0.2675094508039665,-0.15907108212763066,-0.3017931099207206,0.7836474293374414,-0.015837604086578305,-0.016751494282120527,0.7258714255524589,51464517.044540405,0.7937729817939052
CAPR,8.555000305175781,-0.13498483233605751,1.041766154736273,-0.6798278246624039,-0.7255373665628506,-0.7579230257997236,1.2220780563869242,0.03480604094665485,-0.2640036956522456,0.6988585001051122,86438693.16077957,2.1807446958343015
CAPS,0.16979999840259552,-0.10631578666681729,-0.2617391507724729,-0.43400002781549984,-0.7850632989992984,-0.8882894733333522,0.0,-0.11557894133493374,-0.2630080381105473,0.3364150786723449,53503.92563993484,0.8400053120549337
CAR,131.0,-0.04962272576621063,-0.06147013697162562,-0.3107802654179834,0.30426121879498713,-0.8165188938254786,0.4938989206612594,-0.06434252654794526,-0.1129397100697016,0.6823556207072673,40971867.7441864,0.5432550827008317
CARE,31.200000762939453,-0.012970573853068657,-0.03525044478261119,0.05797272234081108,0.5825787896645165,-0.12388487745957355,0.8522518266569452,-0.011062132379015321,-0.04201046279284404,0.534189313622764,8478641.677049447,0.28292163105960066
CARG,32.74250030517578,-0.05450478500496858,-0.11218819531208057,0.17188617320404598,-0.03670200975839688,-0.16109399617650622,0.21448447392691117,-0.08020548680399875,-0.07951572016099084,0.6950335400333577,26433518.49349022,0.4134002305212767
CARL,14.880000114440918,-0.089351286689905,0.08454809218916415,0.34843682104178053,0.3701657997099459,-0.12419068187770677,0.6851642404313416,-0.0459703732150043,0.09476163382647651,0.6136791757815814,2210489.2079443457,0.6687008991973791
CART,46.79999923706055,-0.09179118288930932,-0.0340557585117941,0.10953055709954218,0.2825430826076889,-0.09617612320662072,0.4211964410369211,-0.06374722658138354,-0.02180048426937342,0.7144362899223082,171215337.18262672,0.4413886537417243
CASH,78.94499969482422,-0.03537386085788552,-0.08043097148543732,-0.037608181523602124,-0.1353608587866567,-0.20951237949288748,0.18988813246462977,-0.04570220498388666,-0.08579481807431033,0.8988781195146107,16439723.729511261,0.2720125640546111
CASS,56.584999084472656,0.01155394871696247,-0.017776597056339605,0.18611975929636038,0.3279157663374559,-0.027843792997185868,0.5807801393195751,0.0026372103359189047,0.027424884356485713,0.8931587092638946,4441593.446784973,0.19291780258235228
CASY,648.489990234375,-0.13946580086741367,-0.22709561327879602,-0.256093879178812,-0.023653623579282468,-0.2917271373006869,0.2666510176080521,-0.17541282559845373,-0.20877765236227386,1.464977418924871,342664050.34558105,0.44233635998119525
CATY,61.55500030517578,-0.007177414432648743,-0.03918928864297677,0.030342022918590894,0.31172870893408167,-0.04614417898325285,0.4001382413465533,-0.011435586465421643,-0.012221044751261179,0.8085463776977536,22564589.477894593,0.17385160191327098
CBAT,1.01010000705719,0.010100007057189941,0.2786075691408203,0.46391305876439226,0.1883529161466453,-0.15117650547300843,1.0614285457099495,0.13239276416898615,0.4694458383610913,1.7193149600764126,548806.4813214957,0.9702287240273189
CBC,32.11000061035156,-0.005882310563369408,-0.037894795796312386,0.14903840509814703,0.3633809870620075,-0.03818183563318056,0.42328594144291287,-0.0058800005679541245,-9.119157727233151e-05,0.9892431093901468,24406792.069940187,0.2121230590366063
CBFV,37.29999923706055,0.0008049041837514537,-0.006572712428261296,0.007003110513924327,0.12719820440874363,-0.019019717079952758,0.20919889222806676,-0.00310029794013178,0.007713470720985827,0.5340202744982686,171419.8901855469,0.24118529616848577
CBIO,19.78499984741211,0.06715204263242902,0.20419960316004593,0.08768550118336349,0.862994355990103,-0.2666790147109037,1.2130873351298113,0.09695751809369169,0.16995546601642486,0.976599119973786,4737913.672955131,0.7146014244535362
CBK,33.88999938964844,-0.014539110464494631,-0.04319590226964809,0.10193465499687204,0.3621980183096638,-0.043735871814972516,0.4465044456428011,-0.00993282861980016,-0.0034170494152026,0.4875768992321929,1258018.6574554443,0.21164460543806066
CBLL,23.920000076293945,-0.035872608174384424,0.04408556244472983,0.2867132802558945,0.25696264914378286,-0.03897144785619833,1.19047618215878,-0.008147941257315772,0.1422241018989192,0.6777798706087818,7950397.113262844,0.46186658771771116
CBNK,36.404998779296875,-0.0006862894776137329,-0.038938813284773444,0.09929012413583704,0.27671140476753786,-0.038938813284773444,0.3834860794656807,-0.006759417393204403,-0.0003452855797667631,0.7206083139034055,1643303.7573051453,0.19654055535051054
CBRL,51.349998474121094,-0.06295621917830718,-0.12580869923697613,0.1865418307504787,0.8513042175911594,-0.13025071683872214,1.094208219099229,-0.07993051114520111,-0.06138060517365851,0.8387400057746424,40210753.729235075,0.4729643503866238
CBSH,58.20000076293945,0.008894027442813979,-0.020674923019142644,0.06863117287474396,0.23547092224770338,-0.03073935122578897,0.23781223829878662,-0.002339631174700707,-0.005661667895294209,0.7207495560369599,48079831.708854295,0.1408212076538376
CBUS,1.6100000143051147,0.03205132907664465,-0.14814813413177064,0.26771656573613334,-0.39473685625753296,-0.6024691509920685,0.38793108675199384,-0.03012047122067818,-0.08957248269711271,0.31780996929286587,197637.1823505938,0.8210027008986004
CCAP,9.960000038146973,-0.04230765351176824,-0.09851712791363221,-0.07368986550706169,-0.18401553429128548,-0.2840325141586697,0.0,-0.05996264393145345,-0.08631490114159934,1.0489965842733044,2577367.968714428,0.2428775806832373
CCB,47.470001220703125,-0.021640544665175065,-0.03751010716886194,-0.3317849013382048,-0.37670694671565397,-0.6009918405175034,0.18942624410411346,-0.015497545529143064,-0.19632137993543708,0.6607285638637865,8150737.413650513,1.0036434004595622
CCBG,50.439998626708984,-0.0054123145839967135,-0.031070494897317613,0.0958306029166196,0.20952875961433892,-0.040422379693959454,0.3277709226293404,-0.011870485125474617,-0.008013432365968076,0.6263816763336855,3017864.4432035447,0.20509172783293173
CCC,6.739999771118164,-0.06128134648190797,-0.03299856900959275,0.4557234567006123,0.1031095947360301,-0.3108384503942585,0.597156423273677,-0.06931789138564004,0.02850512633127189,0.746103975189669,64556613.658153914,0.5587924228087955
